...1,Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Resolving Power,S/N,Ion Charge,Mass Error (ppm),Mass Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,13C
1071,1572,523.0730497,523.0730497,523.0764530938,6737873,187349,39.6,-1,6.5064939405,7.205187519999998e-103,0.5104790959000001,0.15314372880000002,35,0.30000000000000004,0.05,O2,de-protonated,0,NA,C40 H12 O2,40,12,2,NA
1072,1572,523.0730497,523.0730497,523.0729434061,6737873,187349,39.6,-1,-0.2032104408,0.794999498,0.9281438107,0.5575098931,13,0.9090909091,0.6818181818,O15,de-protonated,0,NA,C22 H20 O15,22,20,15,NA
1073,1573,523.0887265,523.0887265,523.0881995474,2147796,221740,11,-1,-1.0073876623,0.003560181,0.5,0.1524921267,17,0.7692307692,0.4615384615,O12,de-protonated,0,NA,C26 H20 O12,26,20,12,NA
1074,1574,523.1095023,523.1095023,523.1128386032,7716825,200799,45.7,-1,6.3777887112,7.22174988e-99,0.5107613581,0.15322840740000002,34,0.3902439024,0.0243902439,O1,de-protonated,0,NA,C41 H16 O1,41,16,1,NA
1075,1574,523.1095023,523.1095023,523.1093289155,7716825,200799,45.7,-1,-0.3314498319,0.5431728269,0.9105792351,0.46900069,12,1.0434782609,0.6086956522,O14,de-protonated,0,NA,C23 H24 O14,23,24,14,NA
1076,1575,523.1242369,523.1242369,523.1245850568,2161628,169381,11.1,-1,0.6655332128,0.0853711562,0.5,0.2097598093,16,0.8888888889000001,0.4074074074,O11,de-protonated,0,NA,C27 H24 O11,27,24,11,NA
1077,1576,523.1459849,523.1459849,523.1457144249,10239968,201077,61.4,-1,-0.5170167839,0.2264943442,0.9511041682,0.3742481252,11,1.1666666667,0.5416666667,O13,de-protonated,0,NA,C24 H28 O13,24,28,13,NA
1078,1577,523.1613905,523.1613905,523.1609705662,1809380,163352,8.9,-1,-0.8026857003000001,0.0278905176,0.5,0.1695233623,15,1,0.3571428571,O10,de-protonated,0,NA,C28 H28 O10,28,28,10,NA
1079,1578,523.1823444,523.1823444,523.1820999343,12259304,198379,74,-1,-0.4672670006,0.29730658860000003,0.8700154915,0.4917007792,10,1.28,0.48,O12,de-protonated,0,NA,C25 H32 O12,25,32,12,NA
1080,1579,523.1976276,523.1976276,523.1973560756,1400300,207639,6.4,-1,-0.5189713643,0.223960659,0.5,0.3067724613,14,1.1034482759,0.3103448276,O9,de-protonated,0,NA,C29 H32 O9,29,32,9,NA
1081,1580,523.2188205,523.2188205,523.2184854437,6463473,198420,37.9,-1,-0.6403755898,0.102465697,0.8094388337,0.4265937831,9,1.3846153846,0.4230769231,O11,de-protonated,0,NA,C26 H36 O11,26,36,11,NA
1082,1581,523.2552517,523.2552517,523.254870953,1516536,262043,7.1,-1,-0.7276510610000001,0.0527847105,0.5,0.1869492974,8,1.4814814815,0.3703703704,O10,de-protonated,0,NA,C27 H40 O10,27,40,10,NA
1083,1587,525.0318302,525.0318302,525.0310785931,2180729,151105,11.2,-1,-1.431547426,1.13629e-5,0.5,0.150007954,18,0.5833333333,0.5833333333,O14,de-protonated,0,NA,C24 H14 O14,24,14,14,NA
1084,1587,525.0318302,525.0318302,525.0369518199,2180729,151105,11.2,-1,9.7547799398,2.5898958059999996e-230,0.5,0.15,9,1.0588235294,1.1176470588,O19,de-protonated,0,NA,C17 H18 O19,17,18,19,NA
1085,1588,525.0523769,525.0523769,525.0522079612,2917245,176911,15.8,-1,-0.3217561742,0.5626203581,0.5,0.5438342507,13,0.8571428571,0.7619047619,O16,de-protonated,0,NA,C21 H18 O16,21,18,16,NA
1086,1589,525.0676242,525.0676242,525.0674641025,3400065,181631,18.8,-1,-0.3049084466,0.5966077971,0,0.208812729,17,0.72,0.52,O13,de-protonated,0,NA,C25 H18 O13,25,18,13,NA
1087,1590,525.0888735,525.0888735,525.0921031583,4982149,202934,28.7,-1,6.1506509640000004,5.3033763429999996e-92,0,1.85618172e-92,34,0.35000000000000003,0.05,O2,de-protonated,0,NA,C40 H14 O2,40,14,2,NA
1088,1590,525.0888735,525.0888735,525.0885934706,4982149,202934,28.7,-1,-0.5332993497,0.2059657193,0,0.0720880017,12,1,0.6818181818,O15,de-protonated,0,NA,C22 H22 O15,22,22,15,NA
1089,1591,525.1040958,525.1040958,525.1038496119,3513736,203164,19.5,-1,-0.4688370135,0.2948889712,0,0.1032111399,16,0.8461538462,0.4615384615,O12,de-protonated,0,NA,C26 H22 O12,26,22,12,NA
1090,1592,525.1252454,525.1252454,525.1284886676,7201165,197233,42.5,-1,6.1761410868,9.256348340999999e-93,0,3.2397219189999986e-93,33,0.4390243902,0.0243902439,O1,de-protonated,0,NA,C41 H18 O1,41,18,1,NA
1091,1592,525.1252454,525.1252454,525.12497898,7201165,197233,42.5,-1,-0.5073459306,0.2393090641,0.8090702942,0.6334120127,11,1.1304347826,0.6086956522,O14,de-protonated,0,NA,C23 H26 O14,23,26,14,NA
1092,1593,525.1403174,525.1403174,525.1402351213,2994576,178127,16.3,-1,-0.1566795508,0.8725106195000001,0,0.3053787168,15,0.962962963,0.4074074074,O11,de-protonated,0,NA,C27 H26 O11,27,26,11,NA
1093,1594,525.1616628,525.1616628,525.1613644894,8749461,193137,52.2,-1,-0.5680361449,0.1665293552,0.92582529,0.6415768459,10,1.25,0.5416666667,O13,de-protonated,0,NA,C24 H30 O13,24,30,13,NA
1094,1595,525.1766693,525.1766693,525.1766206306,2149784,186816,11,-1,-0.0926723507,0.9534083049,0.5,0.8173858134,14,1.0714285714,0.3571428571,O10,de-protonated,0,NA,C28 H30 O10,28,30,10,NA
1095,1596,525.1980142,525.1980142,525.1977499987,6482333,193714,38,-1,-0.5030509985,0.2451486311,0.8517853536000001,0.6109201871000001,9,1.36,0.48,O12,de-protonated,0,NA,C25 H34 O12,25,34,12,NA
1096,1597,525.2127384,525.2127384,525.21300614,1506464,151885,7,-1,0.5097741855,0.2360478671,0.5,0.315233507,13,1.1724137931,0.3103448276,O9,de-protonated,0,NA,C29 H34 O9,29,34,9,NA
1097,1598,525.2344107,525.2344107,525.2341355081,2257828,183649,11.7,-1,-0.5239413238,0.21760351400000005,0.5,0.3023224598,8,1.4615384615,0.4230769231,O11,de-protonated,0,NA,C26 H38 O11,26,38,11,NA
1098,1602,527.0471395,527.0471395,527.0467286576,3752739,185934,21,-1,-0.7795179985,0.0341899361,0,0.0119664776,17,0.6666666667000001,0.5833333333,O14,de-protonated,0,NA,C24 H16 O14,24,16,14,NA
1099,1603,527.0678967,527.0678967,527.0713677133,2919207,208870,15.8,-1,6.5854712601,2.306434901999999e-105,0,8.072522158e-106,34,0.3076923077,0.0769230769,O3,de-protonated,0,NA,C39 H12 O3,39,12,3,NA
1100,1603,527.0678967,527.0678967,527.0678580257,2919207,208870,15.8,-1,-0.0733763427,0.9705313265,0.5,0.8293719286000001,12,0.9523809524,0.7619047619,O16,de-protonated,0,NA,C21 H20 O16,21,20,16,NA
1101,1604,527.083344,527.083344,527.083114167,5153578,196951,29.8,-1,-0.4360470307,0.3477342505,0,0.1217069877,16,0.8,0.52,O13,de-protonated,0,NA,C25 H20 O13,25,20,13,NA
1102,1605,527.1044727,527.1044727,527.1077532227,4820783,197183,27.7,-1,6.2236282969,3.513506075999999e-94,0,1.2297271269999997e-94,33,0.4,0.05,O2,de-protonated,0,NA,C40 H16 O2,40,16,2,NA
1103,1605,527.1044727,527.1044727,527.1042435351,4820783,197183,27.7,-1,-0.4347620613,0.34990266010000004,0,0.122465931,11,1.0909090909,0.6818181818,O15,de-protonated,0,NA,C22 H24 O15,22,24,15,NA
1104,1606,527.1197442,527.1197442,527.1194996764,3959602,188156,22.3,-1,-0.4638865432,0.30255142150000003,0.7206208645000001,0.3276738822,15,0.9230769231,0.4615384615,O12,de-protonated,0,NA,C26 H24 O12,26,24,12,NA
1105,1607,527.1409256,527.1409256,527.1441387321,5290806,197274,30.6,-1,6.0953577523,2.281784145e-90,0.7553740132000001,0.226612204,32,0.48780487800000005,0.0243902439,O1,de-protonated,0,NA,C41 H20 O1,41,20,1,NA
1106,1607,527.1409256,527.1409256,527.1406290445,5290806,197274,30.6,-1,-0.5625738690000001,0.1723420332,0.7953210684,0.3143638554,10,1.2173913043,0.6086956522,O14,de-protonated,0,NA,C23 H28 O14,23,28,14,NA
1107,1608,527.156087,527.156087,527.1558851857,3815225,189026,21.4,-1,-0.3828360146,0.4429753343,0,0.155041367,14,1.037037037,0.4074074074,O11,de-protonated,0,NA,C27 H28 O11,27,28,11,NA
1108,1609,527.1772931,527.1772931,527.1770145538,5518142,207791,32,-1,-0.5283731105,0.2120380185,0,0.0742133065,9,1.3333333333,0.5416666667,O13,de-protonated,0,NA,C24 H32 O13,24,32,13,NA
1109,1610,527.1923585,527.1923585,527.1922706951,4355905,194777,24.8,-1,-0.16655189920000002,0.8571789876,0,0.3000126457,13,1.1428571429,0.3571428571,O10,de-protonated,0,NA,C28 H32 O10,28,32,10,NA
1110,1611,527.2137311,527.2137311,527.2134000632,2916165,200838,15.8,-1,-0.627899015,0.1118812064,0,0.0391584222,8,1.44,0.48,O12,de-protonated,0,NA,C25 H36 O12,25,36,12,NA
1111,1612,527.2291605,527.2291605,527.2286562045,2181449,236670,11.2,-1,-0.9565024278,0.0062027625,0.5,0.15434193370000002,12,1.2413793103,0.3103448276,O9,de-protonated,0,NA,C29 H36 O9,29,36,9,NA
1112,1615,529.0262295,529.0262295,529.0259932127,2238139,187263,11.6,-1,-0.4466459502,0.3301222465,0.5,0.3810855726,17,0.6086956522,0.652173913,O15,de-protonated,0,NA,C23 H14 O15,23,14,15,NA
1113,1616,529.0626887,529.0626887,529.0623787221,7036098,189152,41.5,-1,-0.5859005394,0.1485092532,0,0.0519782386,16,0.75,0.5833333333,O14,de-protonated,0,NA,C24 H18 O14,24,18,14,NA
1114,1617,529.0837345,529.0837345,529.0870177778,2059974,172401,10.5,-1,6.2055535515,1.223981117e-93,0,4.283933910999999e-94,33,0.358974359,0.0769230769,O3,de-protonated,0,NA,C39 H14 O3,39,14,3,NA
1115,1617,529.0837345,529.0837345,529.0835080902,2059974,172401,10.5,-1,-0.4279283522,0.3615524377,0.5,0.4030867064,11,1.0476190476,0.7619047619,O16,de-protonated,0,NA,C21 H22 O16,21,22,16,NA
1116,1618,529.098984,529.098984,529.0987642315,6546633,192262,38.4,-1,-0.4153639428,0.3834736108,0.942251823,0.4170119804,15,0.88,0.52,O13,de-protonated,0,NA,C25 H22 O13,25,22,13,NA
1117,1619,529.1199566,529.1199566,529.1234032872,3283150,213792,18.1,-1,6.5139572073,4.1993912939999994e-103,0,1.4697869529999998e-103,32,0.45,0.05,O2,de-protonated,0,NA,C40 H18 O2,40,18,2,NA
1118,1619,529.1199566,529.1199566,529.1198935996,3283150,213792,18.1,-1,-0.1190664918,0.9242615693,0,0.3234915493,10,1.1818181818,0.6818181818,O15,de-protonated,0,NA,C22 H26 O15,22,26,15,NA
1119,1620,529.1355098,529.1355098,529.1351497408,5787857,182084,33.7,-1,-0.680467296,0.0763504936,0.8655367362,0.2864197196,14,1,0.4615384615,O12,de-protonated,0,NA,C26 H26 O12,26,26,12,NA
1120,1621,529.156514,529.156514,529.1597887966,3925205,195422,22.1,-1,6.1886724199,3.9137251559999986e-93,0,1.3698038050000001e-93,31,0.53658536590000006,0.0243902439,O1,de-protonated,0,NA,C41 H22 O1,41,22,1,NA
1121,1621,529.156514,529.156514,529.1562791089,3925205,195422,22.1,-1,-0.4438973407,0.3346421235,0,0.1171247432,9,1.3043478261,0.6086956522,O14,de-protonated,0,NA,C23 H30 O14,23,30,14,NA
1122,1622,529.1718467,529.1718467,529.1715352502,6653144,198743,39.1,-1,-0.5885610989,0.1459534425,0.7564751222,0.2789757385,13,1.1111111111,0.4074074074,O11,de-protonated,0,NA,C27 H30 O11,27,30,11,NA
1123,1623,529.1928576,529.1928576,529.1926646183,2957532,206843,16.1,-1,-0.3646718742,0.477682614,0,0.1671889149,8,1.4166666667,0.5416666667,O13,de-protonated,0,NA,C24 H34 O13,24,34,13,NA
1124,1624,529.2082056,529.2082056,529.2079207596,6051040,185989,35.3,-1,-0.538239102,0.1999972148,0.8861926256,0.3374749254,12,1.2142857143,0.3571428571,O10,de-protonated,0,NA,C28 H34 O10,28,34,10,NA
1125,1625,529.2445573,529.2445573,529.244306269,3410151,203856,18.9,-1,-0.4743197209,0.28653790970000004,0,0.1002882684,11,1.3103448276,0.3103448276,O9,de-protonated,0,NA,C29 H38 O9,29,38,9,NA
1126,1630,531.0419444,531.0419444,531.0416432772,4661840,201423,26.7,-1,-0.5670418568,0.16757676940000002,0,0.0586518693,16,0.6956521739,0.652173913,O15,de-protonated,0,NA,C23 H16 O15,23,16,15,NA
1127,1631,531.0783283,531.0783283,531.0780287865,8425047,190690,50.1,-1,-0.5639725969,0.170839924,0.9666690091,0.5596149114,15,0.8333333333,0.5833333333,O14,de-protonated,0,NA,C24 H20 O14,24,20,14,NA
1128,1632,531.114645,531.114645,531.1144142959,7396958,187367,43.7,-1,-0.4343773482,0.3505532458,0.8440430844,0.3771468672,14,0.96,0.52,O13,de-protonated,0,NA,C25 H24 O13,25,24,13,NA
1129,1633,531.1510523,531.1510523,531.1507998053,9625189,194238,57.6,-1,-0.4753728822,0.284950162,0.8456486874,0.3870998358,13,1.0769230769,0.4615384615,O12,de-protonated,0,NA,C26 H28 O12,26,28,12,NA
1130,1634,531.1873337,531.1873337,531.1871853147,9737837,196626,58.3,-1,-0.2793465399,0.6482201252,0.8891984110000001,0.6094494483,12,1.1851851852,0.4074074074,O11,de-protonated,0,NA,C27 H32 O11,27,32,11,NA
1131,1635,531.223643,531.223643,531.2235708241,7065204,186619,41.7,-1,-0.1358673106,0.9025283784,0.7597895671,0.7266797591,11,1.2857142857,0.3571428571,O10,de-protonated,0,NA,C28 H36 O10,28,36,10,NA
1132,1636,531.2602414,531.2602414,531.2599563335,3187323,180371,17.5,-1,-0.5365857718,0.2019814552,0,0.0706935093,10,1.3793103448,0.3103448276,O9,de-protonated,0,NA,C29 H40 O9,29,40,9,NA
1133,1642,533.0576467,533.0576467,533.0572933416,6911964,191204,40.7,-1,-0.6628900229,0.0870528475,0,0.0304684966,15,0.7826086957,0.652173913,O15,de-protonated,0,NA,C23 H18 O15,23,18,15,NA
1134,1643,533.093991,533.093991,533.0971885387,8984546,197087,53.6,-1,5.9980407840000005,1.576955617e-87,0.4575878864,0.1372763659,36,0.33333333330000003,0.0238095238,O1,de-protonated,0,NA,C42 H14 O1,42,14,1,NA
1135,1643,533.093991,533.093991,533.093678851,8984546,197087,53.6,-1,-0.5855424467,0.1488557536,0.9796424404,0.5023417429,14,0.9166666667,0.5833333333,O14,de-protonated,0,NA,C24 H22 O14,24,22,14,NA
1136,1644,533.1303716,533.1303716,533.1300643604,9263081,194494,55.3,-1,-0.5762938791000001,0.158012473,0.7603985122,0.4545321521,13,1.04,0.52,O13,de-protonated,0,NA,C25 H26 O13,25,26,13,NA
1137,1645,533.1667463,533.1667463,533.1664498698,11227120,183870,67.6,-1,-0.5559806110000001,0.1795498411,0.8506895596,0.4611885725,12,1.1538461538,0.4615384615,O12,de-protonated,0,NA,C26 H30 O12,26,30,12,NA
1138,1646,533.2030344,533.2030344,533.2028353792,10868728,191978,65.3,-1,-0.3732553749,0.4611658044,0.8913396725,0.4694425724,11,1.2592592593,0.4074074074,O11,de-protonated,0,NA,C27 H34 O11,27,34,11,NA
1139,1647,533.2395204,533.2395204,533.2392208886,5447679,178714,31.6,-1,-0.561683065,0.1733035906,0.9119930202,0.6840890475,10,1.3571428571,0.3571428571,O10,de-protonated,0,NA,C28 H38 O10,28,38,10,NA
1140,1648,533.2760047,533.2760047,533.2756063979,1584134,214501,7.5,-1,-0.7468971971,0.0450854007,0.5,0.1815597805,9,1.4482758621,0.3103448276,O9,de-protonated,0,NA,C29 H42 O9,29,42,9,NA
1141,1654,535.0365729,535.0365729,535.0365578967,2521431,198057,13.3,-1,-0.0280415748,0.9956410285,0.5,0.8469487199,15,0.7272727273,0.7272727273,O16,de-protonated,0,NA,C22 H16 O16,22,16,16,NA
1142,1655,535.0521325,535.0521325,535.051814038,2034522,202750,10.3,-1,-0.5951983985,0.13971964380000002,0.5,0.2478037506,19,0.6153846154,0.5,O13,de-protonated,0,NA,C26 H16 O13,26,16,13,NA
1143,1656,535.0732731,535.0732731,535.0729434061,8618334,195445,51.3,-1,-0.6161662397000001,0.1213317365,0.8842562577,0.61560623,14,0.8695652174,0.652173913,O15,de-protonated,0,NA,C23 H20 O15,23,20,15,NA
1144,1657,535.1096127,535.1096127,535.1128386032,8579429,192483,51.1,-1,6.0284540453,2.066908201e-88,0.4880156128,0.14640468380000002,35,0.380952381,0.0238095238,O1,de-protonated,0,NA,C42 H16 O1,42,16,1,NA
1145,1657,535.1096127,535.1096127,535.1093289155,8579429,192483,51.1,-1,-0.5303299416,0.2096115653,0.9588969126,0.3685774637,13,1,0.5833333333,O14,de-protonated,0,NA,C24 H24 O14,24,24,14,NA
1146,1658,535.1460736,535.1460736,535.1457144249,11032940,195664,66.4,-1,-0.6711725521,0.08186976500000001,0.9290449149,0.330831875,12,1.12,0.52,O13,de-protonated,0,NA,C25 H28 O13,25,28,13,NA
1147,1659,535.1613392,535.1613392,535.1609705662,1619310,212569,7.7,-1,-0.6888279421,0.0716457205,0.5,0.2001520044,16,0.9655172414,0.34482758620000004,O10,de-protonated,0,NA,C29 H28 O10,29,28,10,NA
1148,1660,535.1824104,535.1824104,535.1820999343,14670194,189869,89,-1,-0.5801123217,0.1541833485,0.9135275599,0.3938668111,11,1.2307692308,0.4615384615,O12,de-protonated,0,NA,C26 H32 O12,26,32,12,NA
1149,1661,535.2187414,535.2187414,535.2184854437,11016569,194421,66.3,-1,-0.4782277765,0.2806728311,0.8412642193000001,0.3654153257,10,1.3333333333,0.4074074074,O11,de-protonated,0,NA,C27 H36 O11,27,36,11,NA
1150,1662,535.2551164,535.2551164,535.254870953,3961216,211640,22.3,-1,-0.4585609125,0.3109224594,0,0.1088228608,9,1.4285714286,0.3571428571,O10,de-protonated,0,NA,C28 H40 O10,28,40,10,NA
1151,1669,537.031196,537.031196,537.0310785931,1578701,191433,7.5,-1,-0.2186221502,0.7667983968000001,0.5,0.6867588778,19,0.56,0.56,O14,de-protonated,0,NA,C25 H14 O14,25,14,14,NA
1152,1670,537.0525876,537.0525876,537.0522079612,4424401,205055,25.2,-1,-0.7068936394,0.0622807164,0,0.0217982507,14,0.8181818182,0.7272727273,O16,de-protonated,0,NA,C22 H18 O16,22,18,16,NA
1153,1671,537.0676303,537.0676303,537.0674641025,2892499,227853,15.7,-1,-0.30945368300000003,0.5874237737,0,0.2055983208,18,0.6923076923,0.5,O13,de-protonated,0,NA,C26 H18 O13,26,18,13,NA
1154,1672,537.0889092,537.0889092,537.0921031583,7781079,188522,46.1,-1,5.9467607728,4.739127553e-86,0,1.105796429e-86,35,0.3414634146,0.0487804878,O2,de-protonated,0,NA,C41 H14 O2,41,14,2,NA
1155,1672,537.0889092,537.0889092,537.0885934706,7781079,188522,46.1,-1,-0.5878534925000001,0.1466299905,0.8467338587000001,0.5222571528000001,13,0.9565217391,0.652173913,O15,de-protonated,0,NA,C23 H22 O15,23,22,15,NA
1156,1673,537.1043221,537.1043221,537.1038496119,2339546,218185,12.2,-1,-0.8796960231000001,0.0135787322,0.5,0.1595051126,17,0.8148148148000001,0.4444444444,O12,de-protonated,0,NA,C27 H22 O12,27,22,12,NA
1157,1674,537.1253177,537.1253177,537.1284886676,9175774,186264,54.8,-1,5.9035551113,8.147543793e-85,0.4777010007,0.14331030020000002,34,0.4285714286,0.0238095238,O1,de-protonated,0,NA,C42 H18 O1,42,18,1,NA
1158,1674,537.1253177,537.1253177,537.12497898,9175774,186264,54.8,-1,-0.6306167733,0.1097753223,0.9782837387,0.3499644901,12,1.0833333333,0.5833333333,O14,de-protonated,0,NA,C24 H26 O14,24,26,14,NA
1159,1675,537.1402479,537.1402479,537.1402351213,2666721,181856,14.2,-1,-0.0237903164,0.9968606096,0,0.3489012134,16,0.9285714286,0.3928571429,O11,de-protonated,0,NA,C28 H26 O11,28,26,11,NA
1160,1676,537.1616593,537.1616593,537.1613644894,12200677,191933,73.6,-1,-0.5488306799,0.1876048656,0.9154144778,0.4563553367,11,1.2,0.52,O13,de-protonated,0,NA,C25 H30 O13,25,30,13,NA
1161,1677,537.1767642,537.1767642,537.1766206306,1545447,221593,7.3,-1,-0.2672665685,0.6724407909,0.5,0.6207085536,15,1.0344827586,0.34482758620000004,O10,de-protonated,0,NA,C29 H30 O10,29,30,10,NA
1162,1678,537.1980632,537.1980632,537.1977499987,12610283,193655,76.2,-1,-0.5830278562,0.15130574730000002,0.8907272165000001,0.4863589024,10,1.3076923077,0.4615384615,O12,de-protonated,0,NA,C26 H34 O12,26,34,12,NA
1163,1679,537.2133417,537.2133417,537.21300614,1420526,233081,6.5,-1,-0.6246311311,0.114454484,0.5,0.2301181388,14,1.1333333333,0.30000000000000004,O9,de-protonated,0,NA,C30 H34 O9,30,34,9,NA
1164,1680,537.2345928,537.2345928,537.2341355081,5382898,201382,31.2,-1,-0.8511965975,0.0178598868,0.8607492235,0.4507458061,9,1.4074074074,0.4074074074,O11,de-protonated,0,NA,C27 H38 O11,27,38,11,NA
1165,1681,537.2708553,537.2708553,537.2705210175,1985273,189858,10,-1,-0.6221865353,0.1164090596,0.5,0.2314863417,8,1.5,0.3571428571,O10,de-protonated,0,NA,C28 H42 O10,28,42,10,NA
1166,1687,539.0470309,539.0470309,539.0467286576,3118142,211992,17.1,-1,-0.5606979785,0.17437137660000002,0,0.0610299818,18,0.64,0.56,O14,de-protonated,0,NA,C25 H16 O14,25,16,14,NA
1167,1688,539.0680927,539.0680927,539.0713677133,4126786,190598,23.3,-1,6.0752871332,8.864250779000001e-90,0,3.102487773e-90,35,0.30000000000000004,0.075,O3,de-protonated,0,NA,C40 H12 O3,40,12,3,NA
1168,1688,539.0680927,539.0680927,539.0678580257,4126786,190598,23.3,-1,-0.4353335267,0.3489374276,0,0.1221280996,13,0.9090909091,0.7272727273,O16,de-protonated,0,NA,C22 H20 O16,22,20,16,NA
1169,1689,539.0833892,539.0833892,539.083114167,3682373,207671,20.6,-1,-0.5101866849,0.2354967715,0,0.08242387,17,0.7692307692,0.5,O13,de-protonated,0,NA,C26 H20 O13,26,20,13,NA
1170,1690,539.1045714,539.1045714,539.1077532227,6403144,193016,37.5,-1,5.9020162657,9.012783978e-85,0.529730143,0.1589190429,34,0.3902439024,0.0487804878,O2,de-protonated,0,NA,C41 H16 O2,41,16,2,NA
1171,1690,539.1045714,539.1045714,539.1042435351,6403144,193016,37.5,-1,-0.6081661039,0.1281170261,0.9443015593,0.4446393499,12,1.0434782609,0.652173913,O15,de-protonated,0,NA,C23 H24 O15,23,24,15,NA
1172,1691,539.1198463,539.1198463,539.1194996764,3119179,203553,17.1,-1,-0.6429439905000001,0.1006064659,0,0.0352122631,16,0.8888888889000001,0.4444444444,O12,de-protonated,0,NA,C27 H24 O12,27,24,12,NA
1173,1692,539.1408957,539.1408957,539.1441387321,9399375,181972,56.2,-1,6.0151486025,5.034460937999998e-88,0.4669901703,0.1400970511,33,0.4761904762,0.0238095238,O1,de-protonated,0,NA,C42 H20 O1,42,20,1,NA
1174,1692,539.1408957,539.1408957,539.1406290445,9399375,181972,56.2,-1,-0.4945936714000001,0.2569134273,0.9997716365,0.3904837756,11,1.1666666667,0.5833333333,O14,de-protonated,0,NA,C24 H28 O14,24,28,14,NA
1175,1693,539.1561118,539.1561118,539.1558851857,3774546,184781,21.1,-1,-0.4203130568,0.3747629913,0,0.131167047,15,1,0.3928571429,O11,de-protonated,0,NA,C28 H28 O11,28,28,11,NA
1176,1694,539.1772394,539.1772394,539.1770145538,9856085,196693,59,-1,-0.4170173297,0.3805528192,0.9683939566,0.5486423302,10,1.28,0.52,O13,de-protonated,0,NA,C25 H32 O13,25,32,13,NA
1177,1695,539.1924231,539.1924231,539.1922706951,2728024,192978,14.6,-1,-0.2826540407,0.6415605546,0,0.2245461941,14,1.1034482759,0.34482758620000004,O10,de-protonated,0,NA,C29 H32 O10,29,32,10,NA
1178,1696,539.2137843,539.2137843,539.2134000632,6798428,193348,40,-1,-0.7125875849000001,0.0595460139,0.9194416665,0.589494485,9,1.3846153846,0.4615384615,O12,de-protonated,0,NA,C26 H36 O12,26,36,12,NA
1179,1697,539.2289845,539.2289845,539.2286562045,1504863,215256,7,-1,-0.6088242639,0.1275481901,0.5,0.2392837331,13,1.2,0.30000000000000004,O9,de-protonated,0,NA,C30 H36 O9,30,36,9,NA
